,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,lat,long,county_fips,state_fips,weather
657844,2500,1998.0,toyota,4runner,excellent,4 cylinders,gas,,clean,automatic,,rwd,full-size,truck,black,34.1921,-118.235,6037.0,6.0,59.0
657845,1400,1999.0,dodge,durango,,,gas,,clean,automatic,,,,,,33.8796,-118.2168,6037.0,6.0,59.0
657846,1800,2007.0,chevrolet,suburban lt,good,8 cylinders,gas,123403.0,clean,automatic,1GNFC16077R230260,rwd,full-size,SUV,brown,34.230503000000006,-118.56703600000002,6037.0,6.0,59.0
657847,1000,2006.0,chevrolet,impala,,,gas,173000.0,clean,automatic,,,,sedan,,33.8796,-118.2168,6037.0,6.0,59.0
657848,8500,2015.0,ram,1500 st,,,gas,,salvage,automatic,,,,,,33.9241,-118.2013,6037.0,6.0,59.0
657849,14995,2005.0,toyota,4runner sr5 4wd,,6 cylinders,gas,100942.0,clean,automatic,JTEBU14R050069625,4wd,,SUV,silver,34.125321,-118.21947800000001,6037.0,6.0,59.0
657850,8300,2004.0,nissan,titan xe,,,gas,,clean,automatic,,,,,,33.9416,-118.1306,6037.0,6.0,59.0
657851,150,2005.0,volkswagen,passat,,4 cylinders,gas,,clean,automatic,,,,,,34.029,-118.3152,6037.0,6.0,59.0
657852,74999,2008.0,audi,r8,like new,8 cylinders,gas,33000.0,clean,automatic,WUAAU34288N004613,4wd,compact,coupe,black,33.9243,-118.4119,6037.0,6.0,59.0
657853,3900,2001.0,ford,ranger,excellent,6 cylinders,gas,101000.0,clean,automatic,,rwd,mid-size,truck,green,33.9761,-117.3389,6065.0,6.0,59.0
657854,2500,2009.0,bmw,3 series 328i,fair,6 cylinders,gas,160000.0,clean,automatic,,rwd,compact,sedan,black,34.0534,-118.1271,6037.0,6.0,59.0
657855,1,1976.0,fiat,131,,,gas,,clean,manual,,,,,,34.174421,-118.34198,6037.0,6.0,59.0
657856,5500,2006.0,,2006,excellent,6 cylinders,gas,103000.0,clean,automatic,,4wd,,pickup,,34.1872,-118.3865,6037.0,6.0,59.0
657857,2900,2000.0,chevrolet,,,,gas,123.0,clean,automatic,,,,,,34.2556,-118.4208,6037.0,6.0,59.0
657858,6500,2010.0,cadillac,srx,,,gas,,salvage,automatic,,,,,,33.9241,-118.2013,6037.0,6.0,59.0
657859,2500,2000.0,gmc,sierra 1500 sle,,,gas,,clean,automatic,,,,,,34.2007,-118.5391,6037.0,6.0,59.0
657860,7800,2015.0,nissan,pathfinder,,,gas,,salvage,automatic,,,,,,33.9241,-118.2013,6037.0,6.0,59.0
657861,3400,2000.0,toyota,sienna,,,gas,,clean,automatic,,,,,,34.165824,-118.56771499999999,6037.0,6.0,59.0
657862,13500,2014.0,mercedes-benz,e350,,,gas,,salvage,automatic,,,,,,33.9241,-118.2013,6037.0,6.0,59.0
657863,2600,1995.0,gmc,sierra 2500,,,gas,,clean,automatic,,,,,,33.9293,-118.2463,6037.0,6.0,59.0
657864,24000,2013.0,toyota,fj cruiser,excellent,,gas,82100.0,lien,automatic,JTEZU4BF5DK013448,rwd,,SUV,white,34.1005,-118.3254,6037.0,6.0,59.0
657865,3900,1995.0,ford,f 150,good,8 cylinders,gas,,clean,automatic,,4wd,,truck,,34.1378,-118.2425,6037.0,6.0,59.0
657866,6000,2009.0,audi,a4 2.0t,excellent,4 cylinders,gas,,clean,automatic,,fwd,,sedan,,33.9056,-118.0818,6037.0,6.0,59.0
657867,6800,2007.0,honda,crv,,,gas,,clean,automatic,,,,,,33.9067,-118.0101,6037.0,6.0,59.0
657868,20000,2017.0,toyota,rav4 xle,like new,,gas,,clean,automatic,,,,,,34.0116,-118.3411,6037.0,6.0,59.0
657869,27000,2018.0,,Polaris slingshot,excellent,,gas,,clean,manual,,,,,,34.4197,-119.7078,6083.0,6.0,59.0
657870,6800,2007.0,honda,crv,,,gas,,clean,automatic,,,,,,33.9067,-118.0101,6037.0,6.0,59.0
657871,23000,1946.0,mercury,coupe,good,8 cylinders,gas,,clean,manual,,,,,,34.0794,-117.4551,6071.0,6.0,59.0
657872,2500,2002.0,,crysler sebring,good,4 cylinders,gas,151051.0,clean,automatic,,fwd,sub-compact,convertible,white,34.6017,-118.23100000000001,6037.0,6.0,59.0
657873,5800,2002.0,lexus,is300,,,gas,,clean,automatic,,,,,,34.0964,-117.9682,6037.0,6.0,59.0
657874,1950,1999.0,volvo,s70,,,gas,,clean,automatic,,,,,,34.1578,-118.6384,6037.0,6.0,59.0
657875,2900,1997.0,ford,,excellent,8 cylinders,gas,,salvage,automatic,,rwd,mid-size,van,white,34.1802,-118.4324,6037.0,6.0,59.0
657876,3950,2003.0,cadillac,deville dts sedan,excellent,8 cylinders,gas,98000.0,clean,automatic,,,,,,33.4361,-117.6231,6059.0,6.0,59.0
657877,6800,2015.0,honda,fit,like new,4 cylinders,gas,50500.0,salvage,manual,,,,,,33.9462,-118.2013,6037.0,6.0,59.0
657878,15495,2012.0,bmw,528i,,,gas,92153.0,clean,automatic,WBAXG5C55CDX03411,rwd,,sedan,,34.183005,-118.37031200000001,6037.0,6.0,59.0
657879,37949,2015.0,,LE SPORT UTILITY 4D,,,gas,55711.0,clean,automatic,1GKS1AEC4FR734843,,,,,33.9731,-118.2479,6037.0,6.0,59.0
657880,33500,2007.0,,PORSCHE 911,excellent,6 cylinders,gas,,clean,manual,,rwd,,convertible,,34.0585,-118.3012,6037.0,6.0,59.0
657881,13500,2018.0,nissan,maxima,,,gas,,clean,automatic,,,,,,33.9241,-118.2013,6037.0,6.0,59.0
657882,199,2017.0,rover,sport,,,gas,,clean,automatic,,,,,,34.0434,-118.2716,6037.0,6.0,59.0
657883,299,2017.0,mercedes-benz,benz e63 amg s,,,gas,,clean,automatic,,,,,,34.0434,-118.2716,6037.0,6.0,59.0
657884,3400,2006.0,toyota,prius,excellent,4 cylinders,hybrid,180331.0,clean,automatic,,,,,,34.2007,-118.5391,6037.0,6.0,59.0
657885,1199,2004.0,,suzuki verona,,,gas,,clean,automatic,,,,,,33.9583,-118.3259,6037.0,6.0,59.0
657886,99,2017.0,ford,mustang gt 5.0,,,gas,,clean,automatic,,,,,,34.0434,-118.2716,6037.0,6.0,59.0
657887,12900,2012.0,mercedes-benz,benz c250,,,gas,81000.0,clean,automatic,,,,,,33.8419,-117.6043,6065.0,6.0,59.0
657888,950,2004.0,nissan,altima 2.5 s,,,gas,,salvage,automatic,1N4AL11D34C197372,,,,,34.0791,-118.0371,6037.0,6.0,59.0
657889,4200,2008.0,toyota,yaris,excellent,4 cylinders,gas,,salvage,automatic,,fwd,compact,,black,34.1948,-118.8232,6111.0,6.0,59.0
657890,12500,1974.0,chevrolet,corvette,good,8 cylinders,gas,80000.0,clean,automatic,1Z37Z4S435930,,full-size,convertible,blue,34.088879,-118.35121000000001,6037.0,6.0,59.0
657891,15500,1966.0,ford,mustang,excellent,,gas,,clean,automatic,,,,,,33.8241,-117.5198,6065.0,6.0,59.0
657892,6600,2009.0,toyota,camry hybrid,excellent,4 cylinders,hybrid,96334.0,clean,automatic,4T1BB46K69U079663,fwd,full-size,sedan,grey,34.124508,-118.185905,6037.0,6.0,59.0
657893,6750,2003.0,infiniti,g35 sedan,good,,gas,122715.0,clean,automatic,,,,sedan,,34.00264,-118.43626499999999,6037.0,6.0,59.0
657894,20995,2013.0,bmw,x5 xdrive35i,,,gas,66107.0,clean,automatic,5UXZV4C51D0G51197,,,SUV,white,34.183005,-118.37031200000001,6037.0,6.0,59.0
657895,9499,2019.0,,IMAGO SuperMax,new,,other,,clean,other,,,,,,34.0315,-117.2874,6071.0,6.0,59.0
657896,1900,2006.0,volvo,v50 t5,excellent,6 cylinders,gas,184000.0,clean,automatic,YV1MW682762151966,rwd,mid-size,wagon,white,34.092847,-117.720851,6037.0,6.0,59.0
657897,7500,2009.0,audi,a4 2.0t quattro,excellent,4 cylinders,gas,112000.0,clean,automatic,WAULF78K79N024514,,mid-size,sedan,grey,33.8307,-118.3832,6037.0,6.0,59.0
657898,700,1993.0,honda,accord 4-door sedan,fair,4 cylinders,gas,,clean,automatic,,,,,white,33.980589,-118.333805,6037.0,6.0,59.0
657899,2475,1989.0,jeep,cherokee,good,6 cylinders,gas,78000.0,clean,automatic,,rwd,mid-size,SUV,grey,34.2771,-118.4992,6037.0,6.0,59.0
657900,25000,2014.0,cadillac,srx,like new,6 cylinders,gas,42000.0,clean,automatic,3GYFNBE31ES631845,fwd,mid-size,SUV,black,33.8307,-118.3832,6037.0,6.0,59.0
657901,250,2017.0,mercedes-benz,benz cls550,,,gas,,clean,automatic,,,,,,34.0434,-118.2716,6037.0,6.0,59.0
657902,3500,2003.0,volkswagen,jetta 2.0,,,gas,128000.0,clean,automatic,,,,,,33.4903,-117.1824,6065.0,6.0,59.0
657903,8800,2007.0,nissan,350z touring roadster,excellent,6 cylinders,gas,111400.0,clean,automatic,JN1BZ36A57M650044,rwd,full-size,convertible,grey,34.2007,-118.5391,6037.0,6.0,59.0
657904,6950,2006.0,bmw,x5 4.4i,,,gas,,clean,automatic,,,,,,34.4336,-118.5007,6037.0,6.0,59.0
657905,15500,2015.0,volkswagen,cc,like new,4 cylinders,gas,27000.0,clean,automatic,,,,,white,33.6144,-117.6433,6059.0,6.0,59.0
657906,25000,2014.0,cadillac,srx,like new,6 cylinders,gas,42000.0,clean,automatic,3GYFNBE31ES631845,fwd,mid-size,SUV,black,33.8307,-118.3832,6037.0,6.0,59.0
657907,1200,2007.0,acura,,excellent,6 cylinders,gas,,clean,automatic,,fwd,full-size,,,33.6654,-117.9686,6059.0,6.0,59.0
657908,4999,2002.0,lexus,es 300,excellent,6 cylinders,gas,125297.0,clean,automatic,JTHBF30G920026023,fwd,compact,sedan,green,34.201479,-118.56281399999999,6037.0,6.0,59.0
657909,5000,1965.0,cadillac,coupe deville,,,gas,,clean,automatic,,,,,,34.2197,-118.6111,6037.0,6.0,59.0
657910,2999,1988.0,mercedes-benz,190d,good,5 cylinders,diesel,117826.0,clean,automatic,,rwd,compact,sedan,white,33.646253,-116.882044,6065.0,6.0,59.0
657911,4000,2009.0,toyota,corolla,,,gas,,clean,automatic,,,,,,33.9413,-118.0356,6037.0,6.0,59.0
657912,5800,2012.0,ford,focus,,4 cylinders,gas,,clean,automatic,,rwd,,,,33.9416,-118.1306,6037.0,6.0,59.0
657913,5000,2007.0,honda,odyssey,,,gas,,clean,automatic,,,,,,33.9056,-118.0818,6037.0,6.0,59.0
657914,2300,2001.0,mercedes-benz,ml320,excellent,6 cylinders,gas,178.0,clean,automatic,,4wd,mid-size,SUV,custom,33.7939,-118.1192,6037.0,6.0,59.0
657915,18500,1970.0,,Plymouth,,,gas,,clean,manual,,,,,,34.7131,-117.8783,6037.0,6.0,59.0
657916,63000,2017.0,ford,raptor,like new,8 cylinders,gas,14500.0,clean,automatic,,4wd,full-size,truck,grey,34.1557,-118.6,6037.0,6.0,59.0
657917,1300,1991.0,buick,regal custom,excellent,6 cylinders,gas,160000.0,clean,automatic,,fwd,full-size,sedan,white,33.920035,-118.209666,6037.0,6.0,59.0
657918,11700,2009.0,rover,superchar,excellent,8 cylinders,gas,104060.0,clean,automatic,,4wd,,SUV,,34.0585,-118.3012,6037.0,6.0,59.0
657919,1200,2001.0,,L,,,gas,,clean,automatic,,,,,,34.2007,-118.5391,6037.0,6.0,59.0
657920,2900,2006.0,ford,fusion,good,6 cylinders,gas,137020.0,clean,automatic,3FAFP07126R227452,,mid-size,sedan,white,33.8307,-118.3832,6037.0,6.0,59.0
657921,4800,2004.0,ford,f 150,good,8 cylinders,gas,,clean,automatic,2FDPF17M04CA51679,,,,,34.0066,-117.8098,6037.0,6.0,59.0
657922,6500,1996.0,,Isuzu NPR,,,gas,,clean,automatic,4KLB4B1AXSJ002464,,,,,34.0066,-117.8098,6037.0,6.0,59.0
657923,5500,2003.0,chevrolet,duramax diesel,good,,diesel,,clean,automatic,,,,truck,,33.9331,-117.9493,6059.0,6.0,59.0
657924,5750,2012.0,chrysler,200,,,gas,,clean,automatic,,,,,,34.1145,-118.1929,6037.0,6.0,59.0
657925,1500,2007.0,,Rosemead,,,gas,,clean,automatic,,,,SUV,,34.0658,-118.0853,6037.0,6.0,59.0
657926,6500,2011.0,kia,forte,excellent,4 cylinders,gas,80000.0,clean,automatic,,fwd,compact,coupe,black,33.8286,-118.292,6037.0,6.0,59.0
657927,4991,2007.0,,nissian altima,,,gas,159972.0,clean,automatic,1N4AL21E07N417946,,,sedan,white,34.172205,-118.37539199999999,6037.0,6.0,59.0
657928,14999,2010.0,subaru,forester,,,gas,39867.0,clean,automatic,JF2SH6DC4AH751406,,,SUV,,34.2007,-118.5391,6037.0,6.0,59.0
657929,25000,1999.0,chevrolet,corvette,excellent,8 cylinders,gas,,clean,automatic,,rwd,,convertible,red,33.8397,-118.3542,6037.0,6.0,59.0
657930,20000,1964.0,chevrolet,el camino,excellent,8 cylinders,gas,50000.0,clean,automatic,,rwd,,truck,blue,33.8286,-118.292,6037.0,6.0,59.0
657931,5000,2004.0,ford,ranger,excellent,4 cylinders,gas,109350.0,clean,automatic,,rwd,,truck,white,33.8286,-118.292,6037.0,6.0,59.0
657932,2000,2003.0,dodge,cargo van 1500,,8 cylinders,gas,,clean,automatic,,rwd,full-size,,white,33.9631,-118.3941,6037.0,6.0,59.0
657933,18000,2004.0,jeep,wrangler unlimited,excellent,6 cylinders,gas,122900.0,clean,automatic,1J4FA49S74P760081,4wd,mid-size,SUV,blue,33.829646000000004,-118.12243400000001,6037.0,6.0,59.0
657934,8000,2008.0,infiniti,g37s,,,gas,100000.0,salvage,manual,,,,,,33.9218,-118.1395,6037.0,6.0,59.0
657935,9000,2009.0,bmw,3 series 328i,,other,gas,103989.0,clean,automatic,WBAPH57539NM33833,rwd,,,white,33.909177,-118.344183,6037.0,6.0,59.0
657936,17980,2011.0,jeep,grand cherokee limited 4x4,excellent,6 cylinders,gas,69000.0,clean,automatic,,4wd,full-size,,grey,33.7619,-118.1341,6037.0,6.0,59.0
657937,5995,2005.0,,scion xb,good,4 cylinders,gas,127404.0,clean,automatic,JTLKT334554008258,fwd,mid-size,hatchback,black,34.062603,-117.684024,6071.0,6.0,59.0
657938,6500,2002.0,gmc,,,,diesel,,clean,automatic,,,,,,34.0183,-117.8546,6037.0,6.0,59.0
657939,15000,2015.0,audi,a3,excellent,4 cylinders,gas,53000.0,clean,automatic,,fwd,,,black,34.0434,-118.2716,6037.0,6.0,59.0
657940,4000,2006.0,chevrolet,cobalt,fair,,gas,163000.0,clean,manual,,fwd,,coupe,black,34.0434,-118.2716,6037.0,6.0,59.0
657941,2980,2007.0,,crysler pt cruiser,excellent,4 cylinders,gas,64000.0,clean,manual,3A4FY48B87T521099,fwd,mid-size,wagon,black,33.8106,-118.3507,6037.0,6.0,59.0
657942,23995,2014.0,jeep,wrangler unlimited sport,,,gas,30145.0,salvage,automatic,1C4BJWDG2EL200836,4wd,,SUV,black,34.183005,-118.37031200000001,6037.0,6.0,59.0
657943,149888,2015.0,,bentley continental gtc,like new,8 cylinders,gas,7000.0,clean,automatic,,,,,white,33.6801,-117.9085,6059.0,6.0,59.0
657944,8495,2009.0,bmw,328i,,,gas,130360.0,clean,automatic,WBAPH57539NL78039,rwd,,sedan,silver,34.183005,-118.37031200000001,6037.0,6.0,59.0
657945,3000,2002.0,honda,civic,,,diesel,,clean,automatic,,,,,,34.0762,-118.3029,6037.0,6.0,59.0
657946,2500,2007.0,kia,spectra,,,gas,,clean,automatic,,,,,,33.7938,-118.3172,6037.0,6.0,59.0
657947,6950,2004.0,lexus,rx,,,gas,150748.0,clean,automatic,JTJGA31U740029089,fwd,,SUV,silver,33.773559999999996,-117.98423999999999,6059.0,6.0,59.0
657948,14645,2015.0,chevrolet,volt,,,other,30097.0,clean,automatic,1G1RD6E46FU134886,,compact,hatchback,red,34.232563,-118.252673,6037.0,6.0,59.0
657949,27995,2017.0,chevrolet,suburban 1500,,,gas,,salvage,automatic,2520,,,,,34.144,-118.0014,6037.0,6.0,59.0
657950,8950,2008.0,toyota,sienna,,,gas,88923.0,clean,automatic,5TDZK23C28S204181,fwd,,wagon,grey,33.773559999999996,-117.98423999999999,6059.0,6.0,59.0
657951,24999,2016.0,ford,f150,excellent,6 cylinders,gas,47000.0,clean,automatic,,rwd,full-size,truck,white,34.2366,-118.4758,6037.0,6.0,59.0
657952,13980,2015.0,toyota,camry se,excellent,4 cylinders,gas,36600.0,clean,automatic,,fwd,mid-size,sedan,white,34.0705,-118.0149,6037.0,6.0,59.0
657953,10999,2013.0,ford,escape se,excellent,4 cylinders,gas,73883.0,clean,automatic,1FMCU9GX5DUB02252,4wd,full-size,SUV,brown,34.2007,-118.5391,6037.0,6.0,59.0
657954,3500,2005.0,toyota,camry,,,gas,,salvage,automatic,,,,,,34.1435,-118.1266,6037.0,6.0,59.0
657955,11000,2004.0,gmc,sierra,good,,gas,,clean,manual,,,,pickup,white,34.1963,-118.6389,6037.0,6.0,59.0
657956,2500,2002.0,mercedes-benz,e430,good,8 cylinders,gas,,clean,automatic,,rwd,full-size,sedan,grey,34.0584,-117.6665,6071.0,6.0,59.0
657957,24999,2016.0,ford,f150,excellent,6 cylinders,gas,47000.0,clean,automatic,,rwd,full-size,truck,white,34.2366,-118.4758,6037.0,6.0,59.0
657958,2400,1999.0,lexus,rx 300,good,6 cylinders,gas,154000.0,clean,automatic,,4wd,mid-size,SUV,silver,33.930793,-118.219995,6037.0,6.0,59.0
657959,1500,2007.0,,Glendale,,,gas,,clean,automatic,,,,SUV,silver,34.1556,-118.2322,6037.0,6.0,59.0
657960,19995,2018.0,mercedes-benz,cla-class,,,gas,,salvage,automatic,188,,,,,34.144,-118.0014,6037.0,6.0,59.0
657961,14645,2015.0,chevrolet,volt,,,other,30097.0,clean,automatic,1G1RD6E46FU134886,,compact,hatchback,red,34.232563,-118.252673,6037.0,6.0,59.0
657962,9000,2008.0,chevrolet,1500 silverado,excellent,8 cylinders,gas,,clean,automatic,,rwd,,pickup,,33.9056,-118.0818,6037.0,6.0,59.0
657963,25,2000.0,honda,civic,,,gas,,clean,other,,,,,,34.524815999999994,-118.113848,6037.0,6.0,59.0
657964,3950,2004.0,chrysler,crossfire coupe,excellent,6 cylinders,gas,,clean,manual,,fwd,sub-compact,coupe,silver,34.0584,-117.6665,6071.0,6.0,59.0
657965,9500,2008.0,gmc,sierra,,6 cylinders,gas,130444.0,clean,automatic,,4wd,,truck,blue,33.884515,-118.177402,6037.0,6.0,59.0
657966,18995,2015.0,kia,optima ex,,4 cylinders,gas,31205.0,clean,automatic,5XXGN4A70FG425289,fwd,,sedan,,34.200905999999996,-118.59106499999999,6037.0,6.0,59.0
657967,4300,2006.0,chrysler,300,excellent,6 cylinders,gas,142000.0,clean,automatic,,,,,,34.2556,-118.4208,6037.0,6.0,59.0
657968,1700,1991.0,chevrolet,1500,good,8 cylinders,gas,,clean,automatic,,,,,,33.8635,-118.1801,6037.0,6.0,59.0
657969,3800,1985.0,chevrolet,caprice,,,gas,,clean,automatic,,,,,,35.248476000000004,-118.93631599999999,6029.0,6.0,59.0
657970,13995,2016.0,nissan,altima 2.5 sr,,,gas,48589.0,clean,automatic,1N4AL3AP6GC244355,fwd,,sedan,grey,34.183005,-118.37031200000001,6037.0,6.0,59.0
657971,4850,2008.0,bmw,328i,salvage,6 cylinders,gas,116080.0,salvage,automatic,,,,,,33.884515,-118.177402,6037.0,6.0,59.0
657972,4599,2002.0,honda,crv,like new,4 cylinders,gas,121000.0,clean,automatic,,fwd,compact,SUV,silver,33.9551,-118.2901,6037.0,6.0,59.0
657973,2000,2000.0,nissan,frontier,good,4 cylinders,gas,,clean,manual,1n6dd21s4yc405254,fwd,mid-size,truck,white,33.464868,-119.04235800000001,6083.0,6.0,59.0
657974,1450,1997.0,chevrolet,tahoe,,,gas,195.0,clean,automatic,,,,,,34.3054,-118.4322,6037.0,6.0,59.0
657975,16500,1979.0,,rolls royce silver shadow ii,excellent,,gas,102640.0,clean,automatic,srk36808,,,,,39.272636,-121.024446,6057.0,6.0,59.0
657976,10500,2012.0,honda,civic,,,other,96202.0,clean,automatic,2HGFG3B09CH514791,,compact,coupe,,33.8146,-117.9073,6059.0,6.0,59.0
657977,13850,2011.0,mercedes-benz,glk350,excellent,6 cylinders,gas,69428.0,clean,automatic,WDCGG5GB5BF597459,rwd,mid-size,SUV,silver,34.2007,-118.5391,6037.0,6.0,59.0
657978,4800,2004.0,bmw,530i,good,6 cylinders,gas,105000.0,clean,automatic,,,,,silver,34.1678,-118.1261,6037.0,6.0,59.0
657979,16950,2009.0,dodge,challenger r/t,excellent,8 cylinders,gas,69585.0,clean,manual,2B3LJ54T29H547003,rwd,full-size,coupe,blue,34.2007,-118.5391,6037.0,6.0,59.0
657980,35000,2017.0,jeep,grand cherokee,,6 cylinders,gas,16596.0,clean,automatic,1C4RJFLG4HC699823,4wd,,SUV,white,33.761525,-117.920551,6059.0,6.0,59.0
657981,3900,2006.0,lincoln,zephyr,excellent,6 cylinders,gas,104652.0,clean,automatic,,,,,,33.884515,-118.177402,6037.0,6.0,59.0
657982,3000,2008.0,ford,focus,,,gas,,clean,automatic,,,,,,33.9462,-118.2013,6037.0,6.0,59.0
657983,1350,1999.0,ford,e150,good,,gas,157000.0,clean,automatic,,,,,,33.7938,-118.3172,6037.0,6.0,59.0
657984,8500,2004.0,ford,f-150 lariat,good,8 cylinders,gas,115300.0,clean,automatic,1FTPW12554KB99472,rwd,full-size,,black,34.1227,-118.7573,6037.0,6.0,59.0
657985,3350,2004.0,toyota,scion xb,excellent,4 cylinders,gas,180000.0,clean,automatic,,fwd,full-size,sedan,white,33.753175,-118.335972,6037.0,6.0,59.0
657986,1000,1995.0,infiniti,j30,,,gas,,clean,automatic,,,,,,34.1948,-118.8232,6111.0,6.0,59.0
657987,1200,2001.0,jeep,clean cherokee,,,gas,,clean,automatic,,,,,,34.1378,-118.2425,6037.0,6.0,59.0
657988,10988,2014.0,kia,soul !,,other,gas,99000.0,clean,automatic,KNDJX3A58E7026159,fwd,,,yellow,33.956308,-118.221207,6037.0,6.0,59.0
657989,10990,2013.0,ford,escape se,excellent,4 cylinders,gas,73883.0,clean,automatic,1FMCU9GX5DUB02252,4wd,full-size,SUV,brown,34.2007,-118.5391,6037.0,6.0,59.0
657990,9500,1987.0,toyota,cressida,good,6 cylinders,gas,125500.0,clean,automatic,,rwd,mid-size,coupe,custom,38.5091,-121.4935,6067.0,6.0,59.0
657991,25999,2019.0,kia,sorento,,,gas,,clean,automatic,,,,,,33.696551,-117.744813,6059.0,6.0,59.0
657992,10995,2012.0,nissan,quest 3.5 s,,,gas,126765.0,clean,automatic,JN8AE2KP7C9039796,fwd,,van,white,34.183005,-118.37031200000001,6037.0,6.0,59.0
657993,9995,2015.0,volkswagen,jetta,like new,4 cylinders,gas,70102.0,clean,automatic,3VWD17AJ2FM250972,fwd,mid-size,sedan,grey,34.062603,-117.684024,6071.0,6.0,59.0
657994,6300,2012.0,ford,fusion,,,gas,100100.0,clean,automatic,,,,,,33.696484000000005,-117.74505,6059.0,6.0,59.0
657995,1500,1987.0,nissan,pick up,,,gas,,clean,automatic,,,,,,33.9067,-118.0101,6037.0,6.0,59.0
657996,27495,2017.0,toyota,tacoma,excellent,6 cylinders,gas,30211.0,clean,automatic,3TMBZ5DN8HM006588,rwd,,pickup,grey,34.182027000000005,-118.320571,6037.0,6.0,59.0
657997,1200,1979.0,ford,f-250,,8 cylinders,gas,,clean,automatic,,,,,,33.9208,-117.6096,6065.0,6.0,59.0
657998,10950,2017.0,,Mazda3 touring,like new,4 cylinders,gas,17656.0,salvage,automatic,,fwd,compact,sedan,grey,34.414111,-118.49211799999999,6037.0,6.0,59.0
657999,10950,2017.0,mazda,3 touring,excellent,4 cylinders,gas,17656.0,salvage,automatic,,fwd,compact,sedan,grey,34.414111,-118.49211799999999,6037.0,6.0,59.0
658000,14900,2003.0,,h2 hummer,,,gas,,clean,automatic,,,,,,34.1993,-118.5983,6037.0,6.0,59.0
658001,6250,2004.0,jaguar,xj vanden plas,excellent,8 cylinders,gas,127000.0,clean,automatic,SAJWA74C64SG22928,rwd,full-size,sedan,silver,34.146943,-118.42544,6037.0,6.0,59.0
658002,1550,1998.0,dodge,1500,good,8 cylinders,gas,,clean,automatic,,,,,,33.7938,-118.3172,6037.0,6.0,59.0
658003,9000,2013.0,kia,optima 4dr sdn lx,,,gas,58000.0,clean,automatic,,,,,,34.0316,-117.6187,6071.0,6.0,59.0
658004,1400,1997.0,infiniti,i30,excellent,6 cylinders,gas,231412.0,clean,automatic,JNKCA21D9VT402997,fwd,mid-size,sedan,red,34.092009999999995,-117.66688799999999,6071.0,6.0,59.0
658005,5900,2016.0,toyota,scion ia,good,4 cylinders,gas,173000.0,clean,automatic,,fwd,,,,33.9818,-117.8969,6037.0,6.0,59.0
658006,41999,2015.0,cadillac,escalade luxury,like new,8 cylinders,gas,81000.0,clean,automatic,1GYS3MKJ1FR745979,rwd,full-size,SUV,black,32.893705,-117.13138500000001,6073.0,6.0,59.0
658007,46500,2018.0,chevrolet,suburban 1500 lt,excellent,8 cylinders,gas,25964.0,clean,automatic,,,,SUV,black,34.046217999999996,-118.357739,6037.0,6.0,59.0
658008,14000,2015.0,chrysler,200 limited,,other,gas,39322.0,clean,automatic,1C3CCCAB0FN627285,fwd,,,,33.909177,-118.344183,6037.0,6.0,59.0
658009,22000,2003.0,ford,f350,,,diesel,,clean,automatic,,,,,,33.973714,-118.27390700000001,6037.0,6.0,59.0
658010,65000,1932.0,ford,coupe,,,gas,,clean,manual,,,,,,38.6284,-121.3287,6067.0,6.0,59.0
658011,10900,2015.0,subaru,impreza,excellent,,gas,28000.0,salvage,automatic,,,,,,34.2057,-118.4001,6037.0,6.0,59.0
658012,3500,2008.0,chrysler,sebring,,,gas,,clean,automatic,,,,,,34.0898,-118.3215,6037.0,6.0,59.0
658013,5800,2007.0,bmw,328i,,,gas,,clean,manual,,,,,,34.0315,-117.2874,6071.0,6.0,59.0
658014,9995,2006.0,lexus,gx470,excellent,8 cylinders,gas,140826.0,clean,automatic,JTJBT20X560108273,4wd,full-size,SUV,blue,34.2007,-118.5391,6037.0,6.0,59.0
658015,12300,2016.0,honda,accord,excellent,4 cylinders,gas,55000.0,salvage,automatic,,,,,,34.2057,-118.4001,6037.0,6.0,59.0
658016,13995,2016.0,nissan,altima 2.5 s,,,gas,66212.0,clean,automatic,1N4AL3AP8GC224401,fwd,,sedan,silver,34.183005,-118.37031200000001,6037.0,6.0,59.0
658017,10500,2011.0,ford,econoline,like new,8 cylinders,gas,86834.0,clean,automatic,1FMNE1BW2BDB14992,rwd,full-size,wagon,white,34.062603,-117.684024,6071.0,6.0,59.0
658018,5500,2006.0,chevrolet,tahoe,good,8 cylinders,gas,,clean,automatic,,,,,brown,34.1145,-118.1929,6037.0,6.0,59.0
