,url,city,price,year,manufacturer,make,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,image_url,lat,long,county_fips,county_name,state_fips,state_code,state_name,weather
631260,https://losangeles.craigslist.org/lac/cto/d/2009-volvo-vt64t880/6715349657.html,losangeles,21500,2009.0,volvo,,,,diesel,,clean,manual,,,,,,https://images.craigslist.org/00z0z_eHr8FETWL2e_600x450.jpg,34.1173,-117.4378,6071.0,San Bernardino,6.0,CA,California,59.0
631261,https://losangeles.craigslist.org/sfv/cto/d/2006-nissan-altima-needs/6719299616.html,losangeles,1500,2006.0,nissan,altima 3.5 se,good,6 cylinders,gas,105000.0,clean,automatic,,fwd,full-size,sedan,,https://images.craigslist.org/01111_jFBlPTrmCGc_600x450.jpg,34.1379,-118.2599,6037.0,Los Angeles,6.0,CA,California,59.0
631262,https://losangeles.craigslist.org/lac/cto/d/1955-chevrolet-bel-air/6712218253.html,losangeles,11900,1955.0,chevrolet,bel air,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00Y0Y_aOloWsmLTBt_600x450.jpg,33.514206,-117.14275400000001,6065.0,Riverside,6.0,CA,California,59.0
631263,https://losangeles.craigslist.org/sgv/cto/d/05-chevy-trailblazer-xlt/6719299213.html,losangeles,1900,2005.0,,05 Trailblazer XLT,good,6 cylinders,gas,,clean,automatic,,rwd,mid-size,SUV,blue,https://images.craigslist.org/00q0q_ijgK794DnPy_600x450.jpg,33.993212,-117.896495,6037.0,Los Angeles,6.0,CA,California,59.0
631264,https://losangeles.craigslist.org/sfv/cto/d/audi-a4-quattro-20-turbo-low/6715320839.html,losangeles,4700,2006.0,audi,a4 2.0t,excellent,4 cylinders,gas,118000.0,clean,automatic,,4wd,mid-size,sedan,white,https://images.craigslist.org/00Z0Z_6CV2T7APjoj_600x450.jpg,34.220603000000004,-118.536019,6037.0,Los Angeles,6.0,CA,California,59.0
631265,https://losangeles.craigslist.org/lgb/cto/d/2006-chrysler-blue-metallic/6719283932.html,losangeles,1600,2006.0,chrysler,sebring 4 door sedan,good,4 cylinders,gas,165000.0,clean,automatic,,fwd,full-size,sedan,blue,https://images.craigslist.org/00o0o_eTKCqXP6zQD_600x450.jpg,33.8315,-118.1811,6037.0,Los Angeles,6.0,CA,California,59.0
631267,https://losangeles.craigslist.org/lac/cto/d/nissan720/6697094404.html,losangeles,2800,1986.0,nissan,720 z240,good,4 cylinders,gas,139620.0,clean,manual,,rwd,mid-size,pickup,red,https://images.craigslist.org/01414_3nt6LmO58wC_600x450.jpg,34.863801,-118.21156200000001,6029.0,Kern,6.0,CA,California,59.0
631268,https://losangeles.craigslist.org/sgv/cto/d/ford-flex-2014-sel/6719298201.html,losangeles,18000,2014.0,ford,flex,excellent,,gas,61000.0,clean,automatic,,fwd,full-size,SUV,blue,https://images.craigslist.org/01616_2M0P0DXOwvp_600x450.jpg,34.0066,-117.8098,6037.0,Los Angeles,6.0,CA,California,59.0
631269,https://losangeles.craigslist.org/lac/cto/d/2002-honda-civic/6700774789.html,losangeles,3499,2002.0,honda,civic,good,4 cylinders,gas,166000.0,clean,automatic,,fwd,compact,sedan,custom,https://images.craigslist.org/00i0i_3DIkZjctP64_600x450.jpg,33.9769,-118.2161,6037.0,Los Angeles,6.0,CA,California,59.0
631270,https://losangeles.craigslist.org/lgb/cto/d/2012-vw-golf/6719298281.html,losangeles,7495,2012.0,vw,golf,excellent,5 cylinders,gas,104581.0,clean,automatic,,,,hatchback,silver,https://images.craigslist.org/00t0t_j8kLDHlLPEE_600x450.jpg,33.6801,-117.9085,6059.0,Orange,6.0,CA,California,59.0
631271,https://losangeles.craigslist.org/lac/cto/d/toyota-corolla/6719301970.html,losangeles,10999,2013.0,toyota,cororolla,like new,4 cylinders,gas,,clean,automatic,,fwd,compact,sedan,,https://images.craigslist.org/00E0E_kcQlYSdvlnq_600x450.jpg,33.9731,-118.2479,6037.0,Los Angeles,6.0,CA,California,59.0
631272,https://losangeles.craigslist.org/ant/cto/d/2013-ford-150-xl/6719298857.html,losangeles,11500,2013.0,ford,f-150 xl,like new,6 cylinders,gas,99823.0,clean,automatic,,,full-size,pickup,white,https://images.craigslist.org/00R0R_iiVr4aHJ7rl_600x450.jpg,34.1767,-118.6159,6037.0,Los Angeles,6.0,CA,California,59.0
631273,https://losangeles.craigslist.org/sgv/ctd/d/2014-ford-450-f450-diesel-xl/6719301659.html,losangeles,43995,2014.0,ford,f-450sd,,,,28985.0,clean,automatic,1FDUF4GT8EEA44194,,,,,https://images.craigslist.org/00U0U_exm9zSvNrLE_600x450.jpg,34.070311,-117.446303,6071.0,San Bernardino,6.0,CA,California,59.0
631274,https://losangeles.craigslist.org/lac/cto/d/1976-chevy-corvette/6704969597.html,losangeles,2000,1976.0,chevrolet,corvette stingray,good,8 cylinders,gas,,clean,automatic,1z37x6s43z466,rwd,full-size,coupe,silver,https://images.craigslist.org/00202_2EyAlzH7GPG_600x450.jpg,34.003,-118.2863,6037.0,Los Angeles,6.0,CA,California,59.0
631275,https://losangeles.craigslist.org/lac/ctd/d/2014-toyota-prius-approved/6719300046.html,losangeles,13800,2014.0,toyota,prius,,,other,69687.0,clean,,JTDKN3DU6E1738685,fwd,compact,hatchback,,https://images.craigslist.org/00r0r_kKLrVTngT2F_600x450.jpg,34.232563,-118.252673,6037.0,Los Angeles,6.0,CA,California,59.0
631276,https://losangeles.craigslist.org/sfv/cto/d/gmc-yukon-1999-excellent-low/6708001784.html,losangeles,3400,1999.0,gmc,yukon slt,excellent,8 cylinders,gas,159800.0,clean,automatic,,rwd,mid-size,SUV,white,https://images.craigslist.org/00404_9UwVu8hFVL8_600x450.jpg,34.245425,-118.362494,6037.0,Los Angeles,6.0,CA,California,59.0
631277,https://losangeles.craigslist.org/sgv/ctd/d/2014-chevrolet-chevy/6719299709.html,losangeles,29461,2014.0,chevrolet,silverado,,,gas,80466.0,clean,automatic,3GCPCREC5EG127648,fwd,,pickup,white,https://images.craigslist.org/00x0x_80n4ZkDjFGB_600x450.jpg,34.10722,-117.45531000000001,6071.0,San Bernardino,6.0,CA,California,59.0
631278,https://losangeles.craigslist.org/lac/cto/d/1987-nissan-pulsar-nx-top/6709060524.html,losangeles,700,1987.0,nissan,pulsar nx,new,,gas,187186.0,clean,automatic,,,,,,https://images.craigslist.org/00X0X_6pIhGpsl02y_600x450.jpg,34.03582,-118.23946000000001,6037.0,Los Angeles,6.0,CA,California,59.0
631279,https://losangeles.craigslist.org/lac/cto/d/2001-yukon-denali/6706618237.html,losangeles,2700,2001.0,gmc,1500 yukon denali,good,8 cylinders,gas,,clean,automatic,,,,SUV,white,https://images.craigslist.org/00w0w_65aKTawmsGd_600x450.jpg,33.930001000000004,-118.22506000000001,6037.0,Los Angeles,6.0,CA,California,59.0
631280,https://losangeles.craigslist.org/lac/cto/d/gmc-yukon-1999/6702755710.html,losangeles,3400,1999.0,gmc,1500 yukon,excellent,8 cylinders,gas,160.0,clean,automatic,,rwd,mid-size,SUV,white,https://images.craigslist.org/00505_49yp9jjrVxo_600x450.jpg,34.244503,-118.362751,6037.0,Los Angeles,6.0,CA,California,59.0
631281,https://losangeles.craigslist.org/sfv/cto/d/2018-tesla-model-3-long-range/6719295392.html,losangeles,57000,2018.0,,Tesla Model 3,new,,electric,800.0,clean,automatic,,rwd,,,,https://images.craigslist.org/00D0D_3ROymNqH5XA_600x450.jpg,34.0353,-118.4259,6037.0,Los Angeles,6.0,CA,California,59.0
631282,https://losangeles.craigslist.org/lac/cto/d/99-gmc-yukon-slt-leather/6717413675.html,losangeles,4200,1999.0,gmc,1500 yukon,excellent,8 cylinders,gas,,clean,automatic,,rwd,full-size,SUV,white,https://images.craigslist.org/00505_6J5FfHiZjwc_600x450.jpg,34.243303000000004,-118.36621299999999,6037.0,Los Angeles,6.0,CA,California,59.0
631283,https://losangeles.craigslist.org/sfv/cto/d/gmc-yukon-1500-slt-beautiful/6714272695.html,losangeles,4200,1999.0,gmc,1500 yukon,excellent,8 cylinders,gas,132180.0,clean,automatic,,rwd,full-size,SUV,white,https://images.craigslist.org/00I0I_aeDrV6jUEjN_600x450.jpg,34.243303000000004,-118.36621299999999,6037.0,Los Angeles,6.0,CA,California,59.0
631284,https://losangeles.craigslist.org/sgv/cto/d/2008-chevy-silverado-1500/6719293123.html,losangeles,11900,2008.0,chevy,silverado,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00C0C_iJGbmTJey16_600x450.jpg,34.0964,-117.9682,6037.0,Los Angeles,6.0,CA,California,59.0
631285,https://losangeles.craigslist.org/lgb/cto/d/06-range-rover-hse-low-miles/6719294412.html,losangeles,9000,2006.0,rover,,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00Q0Q_dM59l3rJuwq_600x450.jpg,33.9377,-117.1851,6065.0,Riverside,6.0,CA,California,59.0
631286,https://losangeles.craigslist.org/lac/cto/d/1999-gmc-yukon-slt-low-miles/6717110728.html,losangeles,3400,1999.0,gmc,1500 yukon slt,excellent,8 cylinders,gas,159470.0,clean,automatic,,rwd,mid-size,SUV,white,https://images.craigslist.org/00V0V_dqejn3KZQBv_600x450.jpg,34.244928,-118.36266499999999,6037.0,Los Angeles,6.0,CA,California,59.0
631287,https://losangeles.craigslist.org/lac/cto/d/2015-toyota-corolla-plus/6719196399.html,losangeles,8300,2015.0,toyota,corolla s plus,excellent,4 cylinders,gas,,clean,automatic,,,,,,https://images.craigslist.org/00z0z_bMurQa4pdXm_600x450.jpg,34.133404999999996,-118.263702,6037.0,Los Angeles,6.0,CA,California,59.0
631288,https://losangeles.craigslist.org/sgv/cto/d/1993-toyota-pick-up/6719297578.html,losangeles,2500,1993.0,toyota,pickup,good,4 cylinders,gas,,clean,manual,,rwd,,pickup,white,https://images.craigslist.org/00y0y_eRbEAYresNi_600x450.jpg,34.169109999999996,-118.115591,6037.0,Los Angeles,6.0,CA,California,59.0
631289,https://losangeles.craigslist.org/lac/cto/d/1965-ford-ranchero/6706559740.html,losangeles,4000,1965.0,ford,ranchero,fair,8 cylinders,gas,,missing,automatic,1111111111111,rwd,full-size,truck,black,https://images.craigslist.org/00B0B_4AWR1cEiAfs_600x450.jpg,34.003,-118.2863,6037.0,Los Angeles,6.0,CA,California,59.0
631290,https://losangeles.craigslist.org/wst/cto/d/1948-chevy-fleetmaster-coupe/6719295941.html,losangeles,7500,1948.0,chevy,fleetmaster,good,8 cylinders,gas,0.0,clean,automatic,5FKL56O96,rwd,full-size,coupe,purple,https://images.craigslist.org/00i0i_kDEaCS27DLL_600x450.jpg,33.842029,-118.307455,6037.0,Los Angeles,6.0,CA,California,59.0
631291,https://losangeles.craigslist.org/sgv/cto/d/1989-bmw-635csi-trades/6703429183.html,losangeles,12000,1989.0,bmw,635csi,excellent,6 cylinders,gas,200.0,clean,other,,rwd,mid-size,coupe,white,https://images.craigslist.org/00v0v_9czd8cTOWcP_600x450.jpg,34.1159,-117.7708,6037.0,Los Angeles,6.0,CA,California,59.0
631292,https://losangeles.craigslist.org/lgb/cto/d/2008-chevrolet-tahoe-ls-clean/6719294157.html,losangeles,8400,2008.0,chevrolet,tahoe 3rd row,excellent,8 cylinders,gas,93000.0,clean,automatic,,rwd,,,white,https://images.craigslist.org/00h0h_3Lfs8nKWqd9_600x450.jpg,33.7249,-117.90899999999999,6059.0,Orange,6.0,CA,California,59.0
631293,https://losangeles.craigslist.org/sgv/cto/d/2004-honda-accord-ex/6719295828.html,losangeles,4300,2004.0,honda,accord,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00G0G_4LqD6Y6CFRI_600x450.jpg,34.0972,-117.9065,6037.0,Los Angeles,6.0,CA,California,59.0
631294,https://losangeles.craigslist.org/wst/cto/d/1997-mazda-miata-113k-miles/6719290769.html,losangeles,3500,1997.0,mazda,miata,good,,gas,,clean,manual,,,,,,https://images.craigslist.org/00q0q_7sLnbRKtB8B_600x450.jpg,33.927704999999996,-118.39956000000001,6037.0,Los Angeles,6.0,CA,California,59.0
631295,https://losangeles.craigslist.org/sgv/cto/d/clean-1996-chevrolet-sleeper/6694740119.html,losangeles,19500,1996.0,chevrolet,silverado 3500 hd,excellent,8 cylinders,gas,75000.0,clean,automatic,,rwd,full-size,truck,red,https://images.craigslist.org/00Z0Z_gRlzHC0mWPx_600x450.jpg,34.0125,-117.6844,6071.0,San Bernardino,6.0,CA,California,59.0
631296,https://losangeles.craigslist.org/lgb/cto/d/2004-saturn-ion-4-doorclean/6719259629.html,losangeles,2200,2004.0,saturn,ion,excellent,4 cylinders,gas,134.0,clean,automatic,,,full-size,sedan,white,https://images.craigslist.org/01414_kDYV7arBjau_600x450.jpg,33.7869,-117.9273,6059.0,Orange,6.0,CA,California,59.0
631297,https://losangeles.craigslist.org/sgv/cto/d/chevrolet-hodges-transporter/6694740168.html,losangeles,19500,2001.0,chevrolet,3500,excellent,8 cylinders,gas,90000.0,clean,automatic,,rwd,full-size,truck,custom,https://images.craigslist.org/00V0V_b8R7Ubnpux_600x450.jpg,34.0125,-117.6844,6071.0,San Bernardino,6.0,CA,California,59.0
631298,https://losangeles.craigslist.org/sgv/cto/d/low-miles-2004-honda-civic-ex/6719289816.html,losangeles,4299,2004.0,honda,civic coupe ex,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00s0s_4b6XS0ddJ3O_600x450.jpg,34.1287,-117.8552,6037.0,Los Angeles,6.0,CA,California,59.0
631299,https://losangeles.craigslist.org/lac/cto/d/2005-chevy-malibu-low-miles/6719290091.html,losangeles,2000,2005.0,chevy,malibu,,6 cylinders,gas,116000.0,clean,automatic,,,,,,https://images.craigslist.org/00S0S_2Vwvanq8wN2_600x450.jpg,34.5016,-117.2944,6071.0,San Bernardino,6.0,CA,California,59.0
631300,https://losangeles.craigslist.org/sgv/cto/d/classic-beautiful-1933/6694740222.html,losangeles,25500,1933.0,chevrolet,sedan,excellent,4 cylinders,gas,,clean,manual,,rwd,full-size,,black,https://images.craigslist.org/00u0u_lKVDQVuywU9_600x450.jpg,33.954,-117.6404,6071.0,San Bernardino,6.0,CA,California,59.0
631301,https://losangeles.craigslist.org/lac/cto/d/2013-ford-150-xl/6719289936.html,losangeles,11500,2013.0,ford,f-150 xl,like new,6 cylinders,gas,99825.0,clean,automatic,,,full-size,pickup,white,https://images.craigslist.org/00R0R_iiVr4aHJ7rl_600x450.jpg,34.1767,-118.6159,6037.0,Los Angeles,6.0,CA,California,59.0
631302,https://losangeles.craigslist.org/lac/cto/d/toyota-corolla/6719289194.html,losangeles,7300,2013.0,toyota,corolla sport,,,gas,90000.0,clean,automatic,,,,,,https://images.craigslist.org/00c0c_jkdmIAvPhhL_600x450.jpg,34.164806,-118.37461200000001,6037.0,Los Angeles,6.0,CA,California,59.0
631303,https://losangeles.craigslist.org/sgv/cto/d/sweet-1933-chevrolet/6705790631.html,losangeles,45000,1933.0,chevrolet,cabriolet convertible,excellent,6 cylinders,gas,0.0,clean,manual,,rwd,full-size,convertible,blue,https://images.craigslist.org/00M0M_2ic9hfLzO5b_600x450.jpg,34.0125,-117.6844,6071.0,San Bernardino,6.0,CA,California,59.0
631304,https://losangeles.craigslist.org/sfv/cto/d/nissan-murano-greatfully/6719202681.html,losangeles,1009,2003.0,nissan,murano,excellent,,gas,,clean,automatic,,,full-size,,black,https://images.craigslist.org/00606_gd6wE8voAEX_600x450.jpg,33.8635,-118.1801,6037.0,Los Angeles,6.0,CA,California,59.0
631305,https://losangeles.craigslist.org/sfv/cto/d/2001-gmc-sierra-2500hd-duramax/6716956120.html,losangeles,15000,2001.0,gmc,sierra 2500hd slt,excellent,8 cylinders,diesel,,clean,automatic,1GTHC23161F153314,rwd,full-size,truck,white,https://images.craigslist.org/00f0f_3EeTAY5xnqC_600x450.jpg,34.2583,-118.5914,6037.0,Los Angeles,6.0,CA,California,59.0
631306,https://losangeles.craigslist.org/lac/ctd/d/2007-audi-q7-42-quattro-7/6719296254.html,losangeles,7999,2007.0,audi,q7,excellent,8 cylinders,gas,167838.0,clean,automatic,WA1AV94LX7D041974,4wd,,SUV,,https://images.craigslist.org/01010_92Hoa3LzrXG_600x450.jpg,34.201004,-118.542718,6037.0,Los Angeles,6.0,CA,California,59.0
631307,https://losangeles.craigslist.org/lac/ctd/d/2012-audi-q7-quattro-prestige/6719296091.html,losangeles,24999,2012.0,audi,q7 quattro prestige s-line,like new,6 cylinders,gas,74000.0,clean,automatic,,4wd,full-size,SUV,black,https://images.craigslist.org/00D0D_7OZZNRfQFRz_600x450.jpg,32.893705,-117.13138500000001,6073.0,San Diego,6.0,CA,California,59.0
631308,https://losangeles.craigslist.org/wst/cto/d/rolls-royce-dawn-for-rent/6719290618.html,losangeles,1300,2017.0,,Rolls Royce dawn,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00Z0Z_bnvHwctaux2_600x450.jpg,34.029,-118.4005,6037.0,Los Angeles,6.0,CA,California,59.0
631309,https://losangeles.craigslist.org/sfv/cto/d/2009-dodge-charger/6712254698.html,losangeles,5300,2009.0,dodge,charger,,,gas,,salvage,automatic,,,,,,https://images.craigslist.org/00H0H_5yncl1vJqwQ_600x450.jpg,34.2556,-118.4208,6037.0,Los Angeles,6.0,CA,California,59.0
631310,https://losangeles.craigslist.org/lac/cto/d/2007-honda-element/6719287739.html,losangeles,5900,2007.0,honda,element ex,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01717_6QsA3sfnlnG_600x450.jpg,34.057495,-118.217354,6037.0,Los Angeles,6.0,CA,California,59.0
631311,https://losangeles.craigslist.org/lac/cto/d/1999-mercedes-benz-500sl-1/6719289315.html,losangeles,6500,1999.0,mercedes,benz 500sl,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00Q0Q_dB2ZFJ6oPwI_600x450.jpg,33.8414,-116.5347,6065.0,Riverside,6.0,CA,California,59.0
631312,https://losangeles.craigslist.org/sfv/cto/d/2011-dodge-grand-caravan-tags/6717038173.html,losangeles,5400,2011.0,dodge,,good,6 cylinders,gas,180000.0,clean,automatic,,fwd,,,,https://images.craigslist.org/00n0n_ef0UxbYhgwY_600x450.jpg,34.290709,-118.676376,6111.0,Ventura,6.0,CA,California,59.0
631313,https://losangeles.craigslist.org/ant/cto/d/97-toyota/6719288944.html,losangeles,2000,1997.0,toyota,4 runner,good,4 cylinders,gas,19754.0,clean,manual,Xxxx,rwd,mid-size,other,red,https://images.craigslist.org/00b0b_btiSTj8EAxR_600x450.jpg,34.579734,-118.044839,6037.0,Los Angeles,6.0,CA,California,59.0
631314,https://losangeles.craigslist.org/wst/cto/d/mechanics-special-04-ford/6719285249.html,losangeles,1000,2004.0,ford,focus,fair,4 cylinders,gas,,clean,manual,,fwd,compact,sedan,white,https://images.craigslist.org/00A0A_7Oj1jLe0jEr_600x450.jpg,34.003,-118.4298,6037.0,Los Angeles,6.0,CA,California,59.0
631316,https://losangeles.craigslist.org/lgb/cto/d/2013-chevrolet-cruze-ls-sedan/6719223740.html,losangeles,4900,2013.0,chevrolet,cruze,excellent,4 cylinders,gas,,clean,automatic,,fwd,,sedan,,https://images.craigslist.org/00t0t_bYaWrqwZf8p_600x450.jpg,33.9416,-118.1306,6037.0,Los Angeles,6.0,CA,California,59.0
631317,https://losangeles.craigslist.org/sfv/cto/d/95-silverado/6707909989.html,losangeles,350,1995.0,chevy,silverado,good,12 cylinders,electric,,parts only,other,,4wd,full-size,offroad,blue,https://images.craigslist.org/00e0e_jR5nTfQOQFz_600x450.jpg,34.315244,-118.44100700000001,6037.0,Los Angeles,6.0,CA,California,59.0
631318,https://losangeles.craigslist.org/sfv/cto/d/chevy-blazer-1981/6714195428.html,losangeles,7000,1981.0,chevy,,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00T0T_3i6bzHRu00e_600x450.jpg,34.2197,-118.6111,6037.0,Los Angeles,6.0,CA,California,59.0
631319,https://losangeles.craigslist.org/sgv/cto/d/2001-dodge-dakota-sport/6719221799.html,losangeles,800,2001.0,dodge,dakota sport,,,gas,,lien,automatic,,,,,,https://images.craigslist.org/00N0N_6zlpZvyvryV_600x450.jpg,34.497383,-117.288823,6071.0,San Bernardino,6.0,CA,California,59.0
631320,https://losangeles.craigslist.org/wst/cto/d/1987-jeep-cherokee/6719284729.html,losangeles,3100,1987.0,jeep,cherokee,good,6 cylinders,gas,,clean,automatic,,4wd,mid-size,SUV,white,https://images.craigslist.org/00R0R_22W4Vagot7m_600x450.jpg,33.945213,-118.356908,6037.0,Los Angeles,6.0,CA,California,59.0
631321,https://losangeles.craigslist.org/sfv/cto/d/2009-honda-accord-ex/6719284589.html,losangeles,5550,2009.0,honda,accord ex-l 4-door sedan,good,4 cylinders,gas,177550.0,clean,automatic,1HGCP26829A009079,fwd,mid-size,sedan,grey,https://images.craigslist.org/01616_8tXI69lRPXP_600x450.jpg,34.3985,-118.5535,6037.0,Los Angeles,6.0,CA,California,59.0
631322,https://losangeles.craigslist.org/wst/cto/d/1985-isuzu-impulse-turbo/6719284560.html,losangeles,950,1985.0,,Isuzu Impulse,good,4 cylinders,gas,,clean,manual,,rwd,,hatchback,black,https://images.craigslist.org/00c0c_b9cbZTNVUxu_600x450.jpg,33.8286,-118.292,6037.0,Los Angeles,6.0,CA,California,59.0
631323,https://losangeles.craigslist.org/sfv/cto/d/2012-mercedes-sprinter-2500/6719282025.html,losangeles,21775,2012.0,mercedes,sprinter,,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/01010_9bcxBUJuZb1_600x450.jpg,34.2057,-118.4001,6037.0,Los Angeles,6.0,CA,California,59.0
631324,https://losangeles.craigslist.org/sfv/cto/d/2006-toyota-tacoma/6716198965.html,losangeles,6900,2006.0,toyota,tacoma,excellent,4 cylinders,gas,135500.0,clean,automatic,,,,,,https://images.craigslist.org/00505_gN4EUZEClWL_600x450.jpg,33.8814,-117.2261,6065.0,Riverside,6.0,CA,California,59.0
631325,https://losangeles.craigslist.org/lac/cto/d/2003-wrx-suburu-impreza/6719284054.html,losangeles,4500,2003.0,,Suburu Impreza WRX,fair,5 cylinders,gas,180000.0,clean,manual,,,,,red,https://images.craigslist.org/00y0y_hKsTxNCuS5e_600x450.jpg,34.0551,-118.4095,6037.0,Los Angeles,6.0,CA,California,59.0
631326,https://losangeles.craigslist.org/sfv/cto/d/toyota-tacoma-xrunner/6719284037.html,losangeles,11000,2006.0,toyota,tacoma v6,,6 cylinders,gas,190000.0,clean,manual,,rwd,,,blue,https://images.craigslist.org/00W0W_l5KcfR837FB_600x450.jpg,34.4262,-118.449,6037.0,Los Angeles,6.0,CA,California,59.0
631327,https://losangeles.craigslist.org/sgv/ctd/d/2006-toyota-tundra-limited/6719287173.html,losangeles,14495,2006.0,toyota,tundra,,,,116606.0,clean,automatic,5TBET38176S551679,,,,,https://images.craigslist.org/00k0k_12zAQkeZmFJ_600x450.jpg,34.070311,-117.446303,6071.0,San Bernardino,6.0,CA,California,59.0
